0,1,2,3,4,5,,,,,
0,2262643007,Sat Jun 20 22:55:41 PDT 2009,NO_QUERY,whatjadeysaid,I hate being tired and antisocial when my friends are at my house ,,,,,
0,1994449251,Mon Jun 01 11:56:26 PDT 2009,NO_QUERY,StephaHuerta,@Stteph_3  heeey my girl yes we have to go out but u dont talk me   did u forget me? yees? i think so ...  loovee yaa girl!,,,,,
0,1469413686,Tue Apr 07 06:18:22 PDT 2009,NO_QUERY,JiltedYellow,"Im about to see that 60lb girl in my class. She even runs b4 class, makes me feel disgusting ",,,,,
4,1990258918,Mon Jun 01 04:21:38 PDT 2009,NO_QUERY,LoveCATii,NP: WHITE HORSE - Taylor Swift. ,,,,,
0,2296246906,Tue Jun 23 08:56:57 PDT 2009,NO_QUERY,lizzischerf,@mitchelmusso that must have been hard!  at least you're almost done!,,,,,
0,2052777397,Sat Jun 06 01:59:13 PDT 2009,NO_QUERY,shuyi89,Did not get my haircut today. I forgot it's the Agong bday today. Shop's closed. Boohoo ,,,,,
4,2190055569,Tue Jun 16 01:38:29 PDT 2009,NO_QUERY,Martian68,"@mizrada Yep, it's scorchio down here ",,,,,
0,2215892665,Wed Jun 17 18:45:21 PDT 2009,NO_QUERY,KatDaGDGFan,God I'm bored. Where are my friends when I need them? ,,,,,
4,1556986326,Sun Apr 19 01:22:56 PDT 2009,NO_QUERY,tamtam_x,is gonna read somo more of miley cyrus - miles to go. on page 71 so far this morning  its a good read!,,,,,
4,1678216313,Sat May 02 05:57:10 PDT 2009,NO_QUERY,TamiHeim,@Dougrea Nope - LOVED your DJ list. ,,,,,
0,2216030780,Wed Jun 17 18:56:54 PDT 2009,NO_QUERY,LyricalQT,@PreThinking can't seem to get one sent... when I get off work I'll try again...  I'm beginning not to like -*whisper* the palm pre.. shh!,,,,,
0,2324338107,Thu Jun 25 02:54:41 PDT 2009,NO_QUERY,missbi,@Nourhellzyeahh what did i do this time? ,,,,,
0,1695191907,Mon May 04 05:28:37 PDT 2009,NO_QUERY,supergirl_16,I want a new dress a shoes. But im poor as shit ,,,,,
0,2246455606,Fri Jun 19 17:37:18 PDT 2009,NO_QUERY,chnl,"@merissadaborn Yikes! Methinks Leo would not approve! ... And on that note, we srsly need to get to bed earlier. ",,,,,
4,2001661740,Tue Jun 02 01:38:14 PDT 2009,NO_QUERY,unionroom,@RetroWilly We've gpt the pantone mugs ,,,,,
0,2064254655,Sun Jun 07 05:43:48 PDT 2009,NO_QUERY,michelleclaudia,@KamiliaElsay yeah but under 16's have to be with an over 18! ,,,,,
4,2068314457,Sun Jun 07 13:52:20 PDT 2009,NO_QUERY,edwardparra,"is NOW celebrating shaun,s surprise birthday!!! ",,,,,
0,1999868056,Mon Jun 01 20:58:17 PDT 2009,NO_QUERY,sangeyvang,@therealjordin I can't wait.  my hdtv box isn't working..,,,,,
4,1688079838,Sun May 03 10:17:30 PDT 2009,NO_QUERY,sliptozero,@Shallowlikeyou It's all good. Just think smiley faces ,,,,,
0,1978170952,Sat May 30 22:37:09 PDT 2009,NO_QUERY,jajabunny,i started using mane and tail again i miss my hair so much  is jonesing to go to the book store......i need my book fix!,,,,,
0,2018599792,Wed Jun 03 10:12:59 PDT 2009,NO_QUERY,clarapineda,"@rememberthedays ikr every time I see a photo of him, I THINK about his dick, I don't know why. also he is so qt ",,,,,
4,1965276651,Fri May 29 15:38:08 PDT 2009,NO_QUERY,myzzhd,it's finally the weekendddd ,,,,,
0,2051179225,Fri Jun 05 20:59:02 PDT 2009,NO_QUERY,LindseyMarie88,i thought this was getting better...NOPE!    it's whatever.   hopefully it will go away soon.,,,,,
4,1989574883,Mon Jun 01 02:02:25 PDT 2009,NO_QUERY,apxlv,"@sarahlouiiise haha, yeeeeah right! I've come to accept my evil procrastinating ways now XD You can never leave the darkside, Sarah! ",,,,,
4,1976755873,Sat May 30 18:58:36 PDT 2009,NO_QUERY,LostFactoryGirl,I'm not a leader nor a follower. I'm a second-in-command. ,,,,,
4,2016157778,Wed Jun 03 06:16:33 PDT 2009,NO_QUERY,coloredrainbow,@BeautiifuLGirL you think so? haha okay. we'll see ,,,,,
4,1999475755,Mon Jun 01 20:17:02 PDT 2009,NO_QUERY,Apdream,@CassCass02 hey girl welcome back ,,,,,
4,2071888577,Sun Jun 07 20:04:33 PDT 2009,NO_QUERY,theOGpat,@_katpie how? ps call me! ,,,,,
4,1551585646,Sat Apr 18 09:26:49 PDT 2009,NO_QUERY,scholler87,im in such a good mood today. Just need to make it out of work with this attitude ,,,,,
4,1834671679,Mon May 18 03:48:36 PDT 2009,NO_QUERY,AndyHKS,some people just don't get it.... ,,,,,
0,1977361912,Sat May 30 20:48:30 PDT 2009,NO_QUERY,CaraLinn,"I just remembered what today is... six years. Man, my heart hurts. ps  9.",,,,,
4,2175276022,Mon Jun 15 00:32:48 PDT 2009,NO_QUERY,andrewfaith,"@nevbetts It's been a while since I've sucked big balls. Well, any balls actually. Just sayin'. ",,,,,
0,2069654289,Sun Jun 07 16:16:38 PDT 2009,NO_QUERY,iheartnynuk,"@krismac24 @jill777 oops you're right, I was looking at the mansfield date! I wouldn't be able to take off work either ",,,,,
4,1826277602,Sun May 17 08:07:29 PDT 2009,NO_QUERY,interaubis,rt @god The truth about HDTV  http://bit.ly/Mzcc1,,,,,
0,1979243015,Sun May 31 02:12:58 PDT 2009,NO_QUERY,Lannaa,"@j3wfr0 they kept refusing to sell them &amp; nick came out to sort it as we were leaving. Sucks, no idea why they wouldn't sell them ",,,,,
0,1980362293,Sun May 31 06:31:11 PDT 2009,NO_QUERY,StacyDerosby,@Holly_Baugh That sucks..esp when it is a weekend. ,,,,,
0,2255431955,Sat Jun 20 11:15:13 PDT 2009,NO_QUERY,jfunson,Ugh! Backlight on MacBook busted. Whole LCD needs to be replaced. ,,,,,
0,2002197699,Tue Jun 02 03:28:14 PDT 2009,NO_QUERY,ScreaminForJane,Matthh Assesss Todayyy ,,,,,
4,2052293046,Sat Jun 06 00:14:59 PDT 2009,NO_QUERY,scorpiojerm,@BentoSet looks like an outfit I'd wear ,,,,,
4,1978107156,Sat May 30 22:27:38 PDT 2009,NO_QUERY,mahima10,Had some nice Sindhi kadi and rice ,,,,,
4,1981296149,Sun May 31 08:51:20 PDT 2009,NO_QUERY,windowspczone,Looking forward to Bing. 3 Full Days to Go ,,,,,
0,1993944060,Mon Jun 01 11:10:13 PDT 2009,NO_QUERY,xo_Kaitlyn,Hawk mountain with Jocelyn! Phone gonna die any minute ,,,,,
4,2011054936,Tue Jun 02 18:24:21 PDT 2009,NO_QUERY,ShayMarie21,"Just got my eyebrows done at a new place, I never go to new ppl but she did pretty good. ",,,,,
4,1961808840,Fri May 29 10:04:34 PDT 2009,NO_QUERY,lilacadia,is absolutely loving every second of not doing ANYTHING! ,,,,,
4,2001613886,Tue Jun 02 01:28:25 PDT 2009,NO_QUERY,pushsquare,I'm up! Time to catch up with anything I missed last night! ,,,,,
0,2203414596,Tue Jun 16 23:41:18 PDT 2009,NO_QUERY,Born2Rune,Attempted to run HoS this morning. Servers went down  hopefully we can finish the run.,,,,,
0,1556118867,Sat Apr 18 21:42:30 PDT 2009,NO_QUERY,stephmcastro13,is stuck between 2 worlds. Which one is the right one? I think I know but....can someone else be me until this is over lol ,,,,,
4,2017421915,Wed Jun 03 08:21:53 PDT 2009,NO_QUERY,phoever,Hope my niece comes today!! ,,,,,
4,1968232134,Fri May 29 21:01:22 PDT 2009,NO_QUERY,ShariMcConahay,@AnnOhio Hi Ann!!!!  *HUGE HUGS from FL*,,,,,
4,1985488779,Sun May 31 17:12:03 PDT 2009,NO_QUERY,dBeatz,"I managed to break a wooden garden chair today oops lmao, not on purpose of course :p And got the latest Ubuntu onto my pc too! ",,,,,
0,1691228019,Sun May 03 17:23:18 PDT 2009,NO_QUERY,WestLinn63,"Looks like Ms not going to make it, it is now 7-4 Athletics in the bottom of the 13th...sad ",,,,,
0,1962949206,Fri May 29 11:58:21 PDT 2009,NO_QUERY,alifromdablock,"Am i really hyperventilating over my hair???  yes, i most certainly am.",,,,,
4,1880701937,Fri May 22 02:11:23 PDT 2009,NO_QUERY,Hammerette_,@DeanRoof bit more info than we needed dean!lol #runnybottom ,,,,,
4,2175852051,Mon Jun 15 02:11:01 PDT 2009,NO_QUERY,eena18,haaaa... 1st day of school... it was nice... ,,,,,
4,1973791507,Sat May 30 11:50:32 PDT 2009,NO_QUERY,jayneyness,Sunshine! BBQ time! ,,,,,
0,2249017476,Fri Jun 19 21:34:35 PDT 2009,NO_QUERY,SarahW232,got stuck in the downpour.  By the time I went home I looked like a participant in a wet-T contest. Also a bad idea to wear sandals! ,,,,,
4,1984986284,Sun May 31 16:12:02 PDT 2009,NO_QUERY,kewlrats,@diemer I might just wear my Borat thong instead. ,,,,,
0,1753769955,Sun May 10 03:21:13 PDT 2009,NO_QUERY,roboteatgranny,Weird angmoh and I jus parted. Not cool. Have to wait till next weekend that poor boy in camp ok Monday ,,,,,
0,2181393398,Mon Jun 15 11:46:03 PDT 2009,NO_QUERY,ninaavai,somebody know something of brazillian's history?  hahahha good luck for me,,,,,
4,1825824787,Sun May 17 06:57:06 PDT 2009,NO_QUERY,lwaggs,Day at the pool in Florida. I mean home ,,,,,
4,1563471285,Sun Apr 19 22:58:02 PDT 2009,NO_QUERY,KellieHolt,Watching a bunch of youtube videos of &quot,great moments in presidential speeches&quot, and laughing so hard I'm crying! ,,,
4,2189849673,Tue Jun 16 01:04:21 PDT 2009,NO_QUERY,Kendi_,Tonight just confirmed it  goodnight all.,,,,,
0,1992502444,Mon Jun 01 08:51:28 PDT 2009,NO_QUERY,Rudietoottudie,Omfg this class is bullshit. ,,,,,
4,2184485129,Mon Jun 15 15:58:53 PDT 2009,NO_QUERY,aagw,@crazysaraxD email or direct message his manager @shmoody  im sure he'd love to hire =D,,,,,
0,2064014552,Sun Jun 07 04:56:08 PDT 2009,NO_QUERY,natcch,@lisle FF lags more for me than Chrome and it hangs too! ,,,,,
4,1969768675,Sat May 30 01:09:26 PDT 2009,NO_QUERY,tiahakim,@ekhazahar i hope so! good luck to u too babe ,,,,,
0,2248895030,Fri Jun 19 21:21:58 PDT 2009,NO_QUERY,Melissa_H,@meggerhun  No not yet  I check the mail every day eagerly lol. I'm so excited!,,,,,
0,2253712584,Sat Jun 20 08:37:20 PDT 2009,NO_QUERY,shinachopra,is sick  fantastic.,,,,,
4,1835989730,Mon May 18 07:09:25 PDT 2009,NO_QUERY,AlexneedsJK,"@alinemcintyre You should work on the next cruise, amiga! ",,,,,
0,2008250172,Tue Jun 02 13:50:53 PDT 2009,NO_QUERY,ejvidler,Hope 'Crimewatch' doesn't give me nightmares tonight ,,,,,
0,2216176009,Wed Jun 17 19:08:13 PDT 2009,NO_QUERY,ultimatestamina,"@fox6weather &amp; @robertjames1 - bummed couldn't come tonight, home super sick.. total bummer but had to listen to body per coach's advice ",,,,,
0,2232613471,Thu Jun 18 20:09:05 PDT 2009,NO_QUERY,UniqueCookiez,@ddlovato please fallow me ,,,,,
0,2266141323,Sun Jun 21 07:58:56 PDT 2009,NO_QUERY,santhonius,checked in at Sheraton HCMC couple hours ago with different feeling as last time  looking forward for Friday already....,,,,,
4,1982401295,Sun May 31 11:08:04 PDT 2009,NO_QUERY,xitroff,"@lukashevich Ð´ÐµÑÐ¸ ÑÐ¾Ð¶Ðµ Ð¸Ð·Ð²Ð½Ðµ Ð·Ð°ÑÐ¾Ð¶Ð´Ð°ÑÑÑ?Ñ?, Ð¿ÑÐ¾Ñ?ÑÐ¾ ÑÐ°Ðº Ð²ÐµÐ´Ñ Ð½Ð¸ÑÐµÐ³Ð¾ Ð½Ðµ Ð±ÑÐ²Ð°ÐµÑ ",,,,,
4,1996215530,Mon Jun 01 14:43:06 PDT 2009,NO_QUERY,Dezman1979,finally at home in the crib!!! whoo hoo!!! WITH BABY #1  ...WAITING ON BABY #2...LOL,,,,,
4,2001320613,Tue Jun 02 00:30:26 PDT 2009,NO_QUERY,dopegirl3,@swiffmusic make me.. ,,,,,
0,2252170889,Sat Jun 20 05:38:14 PDT 2009,NO_QUERY,OSphoto_Akili,"New #iPhone3GSorl delivered while @ work. Have to wait 4 apt leasing ofc 2 open @10a.waaah  Any hoo, much 2 do b4 get-away wknd 2 Atl.",,,,,
4,1565648229,Mon Apr 20 07:14:46 PDT 2009,NO_QUERY,kkassu,"@kk2thy ofc, sweetie ",,,,,
0,2186525137,Mon Jun 15 18:57:58 PDT 2009,NO_QUERY,KaiyaPapaya22,Finished all 3 crosswords from paper with Dr. at work. put two dogs to sleep 1 abscessed mouth cancer 2nd mast cell tumor.   no surgeries,,,,,
4,2056316073,Sat Jun 06 10:55:25 PDT 2009,NO_QUERY,jessgruber,"@Fearless59 sure did, first time, too ",,,,,
0,2015641318,Wed Jun 03 05:10:32 PDT 2009,NO_QUERY,koukoumpitsa,How you feel when your tumblarity falls? - I feel very nervous and so unhappy  http://tumblr.com/xmc1xud6b,,,,,
0,2295493165,Tue Jun 23 08:00:00 PDT 2009,NO_QUERY,lordofwarz,please #squarespace I need a new phone ,,,,,
0,1677326182,Sat May 02 01:30:33 PDT 2009,NO_QUERY,sourmash25,bloody trains are screwed again! no trains going from Romford to Liverpool St! ,,,,,
4,2190703573,Tue Jun 16 03:29:26 PDT 2009,NO_QUERY,intheshed,@RedRecruitment thanks - cheesy as ever but thought it was good too ,,,,,
4,1679006922,Sat May 02 08:18:05 PDT 2009,NO_QUERY,coatesmorgan,@johncmayer follow me ,,,,,
0,2059951541,Sat Jun 06 17:58:08 PDT 2009,NO_QUERY,alliejane,@MKupperman I don't get the ref!  Something to do wtih NKOTB (before my time) or Saw IV??,,,,,
0,2205044791,Wed Jun 17 03:48:48 PDT 2009,NO_QUERY,Jubie2o,@piebell522 sorry boo! It was kinda last minute ,,,,,
4,1972916601,Sat May 30 10:07:41 PDT 2009,NO_QUERY,DaeSprAwk9,DAY 5 I JUST HAD AN AWESOME VERY LOW CAL BREAKFAST! gonna get my glasses and hit up the movies today  don't worry no popcorn for me!,,,,,
0,2200111271,Tue Jun 16 18:27:14 PDT 2009,NO_QUERY,FossesFollie,UGH how do you animate in CS4?!?!?! i finally figured it out in CS3... ,,,,,
0,2229655856,Thu Jun 18 16:01:26 PDT 2009,NO_QUERY,JessicaLovexo,at target but reeeallly sleepy. they don't have the env touch ,,,,,
0,1991813170,Mon Jun 01 07:42:32 PDT 2009,NO_QUERY,YungHaze,i wosh i woulda seen the eminem clip from the movie awards lass nite ,,,,,
0,1975255720,Sat May 30 14:46:29 PDT 2009,NO_QUERY,sammykh89,ANother lonely weekend with no food in the house ,,,,,
4,1990396145,Mon Jun 01 04:45:25 PDT 2009,NO_QUERY,MyBottlesUp,@irishsamom we're NOT sad.    not in the least bit.  (background on my website explains it all)....  soooo NOT sad  ~,,,,,
0,2236643320,Fri Jun 19 04:12:12 PDT 2009,NO_QUERY,RealaT,Just noticed MobileMe not syncing as well ,,,,,
4,2070228636,Sun Jun 07 17:19:16 PDT 2009,NO_QUERY,iBellalovedear,Ugh nothing to do now. BUt i watched &quot, Some like it hot&quot, i loved that movie ,,,
0,2226234034,Thu Jun 18 11:41:59 PDT 2009,NO_QUERY,abiitatheused,@officialTila ashhh my heart is broken..   u could be my girl-friend? , , im sure you dont break my heart....,,,
4,2060716257,Sat Jun 06 19:26:23 PDT 2009,NO_QUERY,netteworker,"This will be my last tweet tonight! (I think). Have a nice project to work on (its a secret), but 4 my cincy peeps, you may b surprised! ",,,,,
4,2063821543,Sun Jun 07 04:12:28 PDT 2009,NO_QUERY,DoraJarr,"@AidanHeritage I like them too. In fact, I'm addicted to the tropical ones. Just have to have one every lunchtime ",,,,,
4,1564625143,Mon Apr 20 04:19:04 PDT 2009,NO_QUERY,MissPear,"Excuse me.Calmer now.Probably just bitter that I was born with looks to rival Jabba The Hut...Still,at least I have fun ",,,,,
4,1982466584,Sun May 31 11:15:57 PDT 2009,NO_QUERY,cmbowen122,"@awakebyjava get there! You have one cat, you have two cats, same thing  hehe. You have been wanting one for so long! Its free? Wanna pet",,,,,
4,1970503193,Sat May 30 04:07:41 PDT 2009,NO_QUERY,MonkeyDreamer,@evvss yeah  so there's no heartbreak or sumthin lyk dat ,p,,,,
0,2263218182,Sun Jun 21 00:14:38 PDT 2009,NO_QUERY,minervalynn,@viaANGELA I always find out after the fact lol. whatever. I'm probably never free anymore cuz they switched my schedule tues-sat. ,,,,,
4,2189427488,Tue Jun 16 00:00:27 PDT 2009,NO_QUERY,SECURITYJ,"Probably throw some square sausage on the foreman and tattie scone, good way to start the day!!! ",,,,,
4,1974333686,Sat May 30 12:55:07 PDT 2009,NO_QUERY,Kat_04071991,yayy matt willis  and awwwhhh daddy willis :'),,,,,
4,2015840801,Wed Jun 03 05:38:01 PDT 2009,NO_QUERY,linnieage,"FRESHLY SHOWERED, time to get prettied up, dressed and off to work.  YOU ARE WELCOME!   ",,,,,
0,2039875987,Thu Jun 04 23:02:02 PDT 2009,NO_QUERY,hafizzulhakim,I need a record deal ,,,,,
0,1557206667,Sun Apr 19 02:38:56 PDT 2009,NO_QUERY,jordiichaffer,wondering why things are different ,,,,,
4,2055492420,Sat Jun 06 09:24:58 PDT 2009,NO_QUERY,lynn20246,"had a blast at coldplay with mara and eliza...love them!! we took approx. 80 pics, all of which are going on facebook ",,,,,
4,1694421435,Mon May 04 02:33:02 PDT 2009,NO_QUERY,Ry34,Going to see star trek ,,,,,
0,2324620738,Thu Jun 25 03:37:30 PDT 2009,NO_QUERY,alexyoungs,"Feeling lonely today, and not just because Squidge is out of office ",,,,,
4,1564008846,Mon Apr 20 01:18:33 PDT 2009,NO_QUERY,monkeyberry,"@itsLindsayLohan &quot;As you live your days, so you craft your life.&quot;-Sharma .. Its cool your twittering now ",,,,,
0,1971463460,Sat May 30 07:10:19 PDT 2009,NO_QUERY,marsmayo,@_Larissa_ HAHa normally yeah BUT when its PP time the whole trip takes more time ,,,,,
0,2052302701,Sat Jun 06 00:16:48 PDT 2009,NO_QUERY,shaundiviney,@lewisusher bahaha that's funny cos some one thought I was your security guard too! LOL. Gay about sound dudes ,,,,,
4,1997084654,Mon Jun 01 16:13:31 PDT 2009,NO_QUERY,jessicadeacon,20 minute workout! then shower ,,,,,
4,1960185388,Fri May 29 07:33:37 PDT 2009,NO_QUERY,rosciano,1 thing I like about the subway: randomly meeting someone I hadn't seen in 2+ yrs!  Love weird coincidences!,,,,,
4,1999911311,Mon Jun 01 21:02:56 PDT 2009,NO_QUERY,Dori23,@JonathanRKnight You are so loved! We are blessed to have you guys back! ,,,,,
4,1834730477,Mon May 18 04:00:45 PDT 2009,NO_QUERY,rockette7,It's my birthday  Yay,,,,,
0,1823969199,Sat May 16 23:35:13 PDT 2009,NO_QUERY,Starryguy30,"what a waste of a weekend, i hate doing family things nowadays dunno why. but i think the next few weekends are gonna be this way ",,,,,
4,1969845984,Sat May 30 01:26:56 PDT 2009,NO_QUERY,Judeola,I just started twitter and have no idea how to work this thing. ,,,,,
4,1974775704,Sat May 30 13:49:20 PDT 2009,NO_QUERY,sarahprovidence,@JustinxTyler yesterday my dad and I watched the goblet of fire ,,,,,
4,2176521860,Mon Jun 15 04:05:44 PDT 2009,NO_QUERY,KelsiCalifornia,Great night. Pringles cans and zebra print. @xWILLISTFx love ya silly monkey ,,,,,
4,1557730289,Sun Apr 19 05:43:49 PDT 2009,NO_QUERY,rockfotze,@StarveTheLight I need new tutu's! Pink and black are my preferred colours! ,,,,,
4,1688009110,Sun May 03 10:07:26 PDT 2009,NO_QUERY,sianhughes_,"@thepatbrown Get better! I'm expecting to see you, in 19 days! ",,,,,
0,2249919283,Fri Jun 19 23:17:43 PDT 2009,NO_QUERY,cottonmouth13,"why did Calvin Klein Underwear line drop Garret Neff and instead, tapped Jamie Dornan as the new male model that'll represent the brand? ",,,,,
4,2185031275,Mon Jun 15 16:46:53 PDT 2009,NO_QUERY,tweeteradder4,@geolykduh_ Get 100 followers a day using www.tweeterfollow.com Once you add everyone you are on the train or pay vip ,,,,,
4,2175659254,Mon Jun 15 01:37:14 PDT 2009,NO_QUERY,Joy_Inc,@caldjr Morning. Was just wondering where you were. Are you all back to normal? 100% fit and healthy? ,,,,,
0,2187266899,Mon Jun 15 20:02:03 PDT 2009,NO_QUERY,MyPatternedMind,I'm finally typing up my tapescript ,,,,,
4,2072316825,Sun Jun 07 20:47:41 PDT 2009,NO_QUERY,azkansei,"Exhausted, but most of the rooms in the townhouse look moved in now  just a few boxes strewn about",,,,,
4,1827675002,Sun May 17 11:12:37 PDT 2009,NO_QUERY,TraySonnz,is exhaustedddd.. out with familyyy.. text ,,,,,
0,1963705435,Fri May 29 13:07:28 PDT 2009,NO_QUERY,stemannion,"Unfortunatley, AerLingus no longer fly to Copenhagen so we're have to fly Ryanair to Billund and drive up to Copenhagen one of the days! ",,,,,
0,1986732769,Sun May 31 19:14:29 PDT 2009,NO_QUERY,aliciac, Susan Boyle rushed to clinic after Britain's Got Talent loss... http://tinyurl.com/meohsb,,,,,
0,2181148505,Mon Jun 15 11:26:02 PDT 2009,NO_QUERY,thea_xx,@ddlovato ahh demi were stuck outside wembley in a MASSIVE queue will you still come on at 7:30 even if not everyones in? ,,,,,
0,2200463314,Tue Jun 16 18:56:08 PDT 2009,NO_QUERY,dawnstaley,Now learning the swag &amp, surf....whatever that is!  ,,,,
4,1793397466,Thu May 14 02:32:14 PDT 2009,NO_QUERY,SuperKaylo,@Tom_K_Morley I did a science fiction module at uni! Great fun ,,,,,
4,2182917731,Mon Jun 15 13:48:23 PDT 2009,NO_QUERY,faithsonshyne,"Hi @JanSimpson Tweetdeck, Twitter &amp; Friendfeed are ALL GOOD Best not to wish ill on anyone or anything huh?!~ There is room for all ",,,,,
4,2014116365,Wed Jun 03 00:30:30 PDT 2009,NO_QUERY,Emmkat,@geekachu lol well I hope the day is a good one and the coffee is heavily caffeinated ,,,,,
4,2012918068,Tue Jun 02 21:32:36 PDT 2009,NO_QUERY,michaelgoose,Thirty till alkaline trio ,,,,,
0,2264698878,Sun Jun 21 04:40:52 PDT 2009,NO_QUERY,OhhhHaleYes,Today has been very boring so far  and I really want to watch Goblet of fire but mum wont let me put it on bad times,,,,,
0,2058002482,Sat Jun 06 14:04:31 PDT 2009,NO_QUERY,zemiacamara,I lost the last episode of Gossip Girl ,,,,,
4,2062700021,Sun Jun 07 00:01:28 PDT 2009,NO_QUERY,xxCheyennexx,Grrr.. watch us now on iChat .. ,,,,,
0,1992018252,Mon Jun 01 08:03:37 PDT 2009,NO_QUERY,FrazJ,NOOOOO!! Katy Perry concert has been moved to 26th August  I was SO excited for that too ,,,,,
0,2267256792,Sun Jun 21 09:52:58 PDT 2009,NO_QUERY,EvaRAHnay_GLL,@misskingjo Love you tooo ma (I got sick  ),,,,,
4,1825179508,Sun May 17 04:41:12 PDT 2009,NO_QUERY,jcohen2j,starting work on a new project - i love making actual use of my idea file  http://is.gd/AGy8,,,,,
0,2000669655,Mon Jun 01 22:39:37 PDT 2009,NO_QUERY,annegdiz,wants Bella to go here. ,,,,,
4,1968861677,Fri May 29 22:24:03 PDT 2009,NO_QUERY,nzaibot,waiting at home for a bunch of friends to come and talk about CS while we drink ,,,,,
0,2243981805,Fri Jun 19 14:08:57 PDT 2009,NO_QUERY,beckylake155,@RichLake badly  need a hug,,,,,
0,2175000681,Sun Jun 14 23:50:11 PDT 2009,NO_QUERY,Chrislimon,so bored right now... gonna try and fall asleep after these sleeping pills work. I got a dr's appt. tmrw so I can't sleep in  life sucks!,,,,,
4,1564854346,Mon Apr 20 05:09:02 PDT 2009,NO_QUERY,Paul_Areias,@keightydance Check out the techno era Ecigarette. Get paid to reduce your tobacco use  http://bit.ly/15g0H4 It is totally cool,,,,,
0,2227938137,Thu Jun 18 13:49:12 PDT 2009,NO_QUERY,thisgoodlife,@beebabottoms Awww I know my spinningwheel money went to car expenses. ,,,,,
4,2180203123,Mon Jun 15 10:08:57 PDT 2009,NO_QUERY,philwalters,@BrandyandIce I used to love Pacers ,,,,,
4,2013853235,Tue Jun 02 23:45:33 PDT 2009,NO_QUERY,luxindigo,I'm tweeting correctl padcha ,,,,,
4,2000546335,Mon Jun 01 22:21:43 PDT 2009,NO_QUERY,samho1982,@taylorswift13 http://twitpic.com/6g790 - Taylor you are  beautiful as you always are! ,,,,,
0,1881327211,Fri May 22 04:20:01 PDT 2009,NO_QUERY,hersk8er,i dyed my hair black last night and just realized i miss my purple bangs! ,,,,,
4,1882230366,Fri May 22 06:29:14 PDT 2009,NO_QUERY,popsicle330,Hoping today will be better....and will not forget my phone ,,,,,
0,2052278812,Sat Jun 06 00:12:17 PDT 2009,NO_QUERY,rjdennis,"Am at a str8 bar. A lesbian is buying me a shot. Always a girl, never a guy.  LOL",,,,,
4,1965825255,Fri May 29 16:36:43 PDT 2009,NO_QUERY,stellarsophie33,"@soulglowactivtr I challenge you to a dance off! anytime, any place! I think we both know who would win!    ",,,,,
4,1982215075,Sun May 31 10:45:35 PDT 2009,NO_QUERY,caityyT,Ladies and gentlemen...are you excited for the MTV Movie Awards? We hope to see you there. Are you excited? I sure am! See YOU there ,,,,,
0,1565070415,Mon Apr 20 05:48:48 PDT 2009,NO_QUERY,LadyJenks,is wondering if anyone gets her tweets? ,,,,,
4,2182530351,Mon Jun 15 13:17:36 PDT 2009,NO_QUERY,benjaminr,must be a swabians thing - But I like it  #schwaben   http://mobypicture.com/?w5s701,,,,,
0,2003023605,Tue Jun 02 05:42:47 PDT 2009,NO_QUERY,aiamarie,Gosh. I have nothing to do! ,,,,,
0,2207333499,Wed Jun 17 07:47:57 PDT 2009,NO_QUERY,kiddetective,@frontyardninja lj doesn't know what's good for it ,,,,,
4,2008207014,Tue Jun 02 13:46:58 PDT 2009,NO_QUERY,Gwenster,@tobin00 LOL Brink died like a Star Trek lil redcoat bitch   Digging The Dig alot so far !,,,,,
4,1826003676,Sun May 17 07:27:17 PDT 2009,NO_QUERY,MarkusWatson,A little coffee in the dining room before heading out to church... ,,,,,
0,2300495310,Tue Jun 23 14:13:11 PDT 2009,NO_QUERY,mrhankmanthe3rd,@lauraEchilds hahaha doodahh! And we all know I have ,) well it's nearly two weeks and I miss seeing you everyday  ubersad!!!,,,,
0,2055520323,Sat Jun 06 09:28:05 PDT 2009,NO_QUERY,sydneythegolden,@CartersChord i wanna be on the lake ,,,,,
0,2012934747,Tue Jun 02 21:34:36 PDT 2009,NO_QUERY,Angel_Eyez21,Had the workout of a life time...but overall pissed cause I couldn't get my game today ,,,,,
0,2176895112,Mon Jun 15 05:00:18 PDT 2009,NO_QUERY,alycelucia,@Vas_Iskenderian indeeeeeedd... enjoy school tomoro! ahh.. dw.. i have work ,,,,,
0,1554495972,Sat Apr 18 17:09:13 PDT 2009,NO_QUERY,Kristina0111,"@gcohen it very well might be but, it's true unfortundately ",,,,,
0,2186480473,Mon Jun 15 18:54:06 PDT 2009,NO_QUERY,aboutlore,I'm sick and my head hurts so baaad ,,,,,
4,1882872735,Fri May 22 07:37:49 PDT 2009,NO_QUERY,7deacons,"@sleat I'm guessing, but I think you're going to find it hard to return to work? ",,,,,
4,2175444084,Mon Jun 15 01:00:19 PDT 2009,NO_QUERY,thegulagula,@lomuson lol. it sounds fun though. surely an unforgettable experience in Perak. ,,,,,
0,2242886069,Fri Jun 19 12:45:20 PDT 2009,NO_QUERY,arielilana,@mgogel oh great..now everyone's gonna steal my nickname for you!!  http://myloc.me/4vwL,,,,,
0,1971119396,Sat May 30 06:16:07 PDT 2009,NO_QUERY,sumesh,"@siyab Talking about redesign for ages  I'm releasing my theme within 2 weeks, maybe you want it as a base for Listfied?",,,,,
